CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_CHALM,Effect_CHALM,P_CAMDA,Effect_CAMDA,P_haEWAS,Effect_haEWAS,haEWAS_Driver,Group
cg04337403,Huntingtons_Disease_GSE72778,chr2,3288737,3288738,TSSC1,Body,N_Shore,5.23E-09,0.443048087,7.98E-12,0.673719132,7.90E-11,-0.334922335,7.98E-12,0.673719132,Both,Common
cg04340553,Huntingtons_Disease_GSE72778,chr22,22336396,22336397,TOP3B,5'UTR,N_Shore,0.000315312,0.134543917,0.839445031,0.006971596,1,0,0.839445031,0.006971596,None,Beta-only
cg04340729,Huntingtons_Disease_GSE72778,chr7,1260189,1260190,,,N_Shelf,0.025405981,-0.141854325,0.024552445,-0.106989993,1.43E-06,0.219052992,1.43E-06,0.219052992,CAMDA,haEWAS-only
cg04341343,Huntingtons_Disease_GSE72778,chr2,8784813,8784814,,,N_Shore,0.016385747,-0.109526476,0.102745894,-0.070676481,0.000447621,0.082893628,0.000447621,0.082893628,CAMDA,haEWAS-only
cg04343690,Huntingtons_Disease_GSE72778,chr20,688410,688411,,,N_Shelf,1.67E-06,-0.341197781,1.73E-05,-0.401420856,2.22E-06,0.200830293,2.22E-06,0.200830293,Both,Common
cg04344021,Huntingtons_Disease_GSE72778,chr10,1245481,1245482,ADARB2,Body,,0.000210717,-0.211993697,0.004629523,-0.17668948,3.99E-06,0.261810986,3.99E-06,0.261810986,CAMDA,Common
cg04346128,Huntingtons_Disease_GSE72778,chr5,143584488,143584489,KCTD16,5'UTR,N_Shore,0.012464913,-0.078933016,0.000184236,-0.10750971,0.933169761,0.000852947,0.000184236,-0.10750971,CHALM,haEWAS-only
cg04347356,Huntingtons_Disease_GSE72778,chr1,47779307,47779308,STIL;STIL,5'UTR;5'UTR,N_Shore,0.000391106,-0.223296049,0.165786639,-0.054102402,0.128407619,-0.007173727,0.128407619,-0.007173727,None,Beta-only
cg04347477,Huntingtons_Disease_GSE72778,chr12,125002007,125002008,NCOR2;NCOR2,5'UTR;5'UTR,Island,0.001087829,0.242588912,0.012180959,0.161599793,1.17E-07,0.280509999,1.17E-07,0.280509999,CAMDA,Common
cg04347517,Huntingtons_Disease_GSE72778,chr17,7475934,7475935,EIF4A1,TSS200,Island,0.90178131,-0.008631045,0.0001804,-0.120128769,0.822108125,0.004137185,0.0001804,-0.120128769,CHALM,haEWAS-only
cg04348707,Huntingtons_Disease_GSE72778,chr6,32784097,32784098,HLA-DOB,Body,,0.000688376,-0.377949521,1,0,1,0,1,0,None,Beta-only
cg04354393,Huntingtons_Disease_GSE72778,chr17,33775963,33775964,SLFN13,TSS200,N_Shore,0.000370007,-0.132955026,0.004787716,-0.058308793,0.030598198,-0.012984551,0.004787716,-0.058308793,None,Beta-only
cg04354671,Huntingtons_Disease_GSE72778,chr6,116886211,116886212,,,,7.50E-07,0.299431262,0.027148624,0.11833318,0.000172137,0.024796139,0.000172137,0.024796139,CAMDA,Common
cg04355968,Huntingtons_Disease_GSE72778,chr6,27840201,27840202,HIST1H3I,TSS200,N_Shore,0.00538306,0.193899695,0.087362437,0.088926215,0.000312117,0.111916465,0.000312117,0.111916465,CAMDA,haEWAS-only
cg04357965,Huntingtons_Disease_GSE72778,chr5,77945347,77945348,LHFPL2,TSS1500,S_Shore,7.16E-06,-0.232317918,4.97E-09,-0.225089569,0.000559462,-0.023977359,4.97E-09,-0.225089569,Both,Common
cg04360780,Huntingtons_Disease_GSE72778,chr4,2010701,2010702,WHSC2,1stExon,Island,0.000985831,-0.195224457,0.001253612,-0.060921998,0.000347196,0.012458015,0.000347196,0.012458015,CAMDA,Common
cg04361279,Huntingtons_Disease_GSE72778,chr1,3560965,3560966,WDR8,Body,Island,0.00074637,0.286682835,1,0,0.405819507,-0.071931707,0.405819507,-0.071931707,None,Beta-only
cg04364561,Huntingtons_Disease_GSE72778,chr3,192231892,192231893,FGF12,Body,N_Shore,0.003350234,0.107569224,0.009548927,0.082759423,0.000670473,0.059290952,0.000670473,0.059290952,CAMDA,haEWAS-only
cg04364726,Huntingtons_Disease_GSE72778,chr19,21512166,21512167,ZNF708;ZNF708,1stExon;5'UTR,,3.40E-05,0.252564726,1,0,1,0,1,0,None,Beta-only
cg04364752,Huntingtons_Disease_GSE72778,chr16,88906534,88906535,GALNS,Body,N_Shore,0.001947801,0.185144936,0.001448187,0.176774807,2.81E-05,-0.105230177,2.81E-05,-0.105230177,CAMDA,haEWAS-only
cg04365255,Huntingtons_Disease_GSE72778,chr6,123074558,123074559,,,,1.93E-08,0.404301406,0.001010993,0.256750941,0.016809005,-0.057829609,0.001010993,0.256750941,None,Beta-only
cg04366300,Huntingtons_Disease_GSE72778,chr11,125157962,125157963,PKNOX2,5'UTR,,0.000634912,-0.124403061,0.10096192,-0.055394486,0.024635953,-0.016750167,0.024635953,-0.016750167,None,Beta-only
cg04366815,Huntingtons_Disease_GSE72778,chr10,101690668,101690669,NCRNA00093;DNMBP,Body;Body,,0.005207399,0.12454772,0.096965854,0.723024487,0.000414979,-0.125439608,0.000414979,-0.125439608,CAMDA,haEWAS-only
cg04366880,Huntingtons_Disease_GSE72778,chr10,93431680,93431681,,,,0.00111238,0.202810567,0.293055,0.071696647,1.38E-05,-0.193527605,1.38E-05,-0.193527605,CAMDA,Common
cg04367395,Huntingtons_Disease_GSE72778,chr17,27406907,27406908,MYO18A;MYO18A,Body;Body,Island,0.000922943,0.303447499,0.32938974,0.070175259,0.381550684,-0.056223857,0.32938974,0.070175259,None,Beta-only
cg04367503,Huntingtons_Disease_GSE72778,chr19,13121571,13121572,NFIX,Body,Island,7.84E-05,-0.164440788,0.001034612,-0.219501222,0.013693747,0.065298764,0.001034612,-0.219501222,None,Beta-only
cg04368094,Huntingtons_Disease_GSE72778,chr14,56586522,56586523,PELI2,Body,S_Shore,2.85E-05,-0.258708596,9.92E-05,-0.227431999,5.78E-05,-0.142915093,5.78E-05,-0.142915093,Both,Common
cg04369341,Huntingtons_Disease_GSE72778,chr20,42545022,42545023,TOX2;TOX2;TOX2,5'UTR;Body;5'UTR,Island,0.000187824,0.149081862,0.515102045,-0.021967702,0.767229868,-0.001489934,0.515102045,-0.021967702,None,Beta-only
cg04369574,Huntingtons_Disease_GSE72778,chrX,102192359,102192360,RAB40AL,1stExon,Island,0.000127963,0.161768426,1,0,1,0,1,0,None,Beta-only
cg04370314,Huntingtons_Disease_GSE72778,chr13,100643312,100643313,,,S_Shore,0.000710018,-0.269554013,0.501874324,-0.052131836,0.086808235,0.06096359,0.086808235,0.06096359,None,Beta-only
cg04370829,Huntingtons_Disease_GSE72778,chr17,406249,406250,,,Island,2.87E-09,-0.402442531,1.41E-05,-0.451995552,0.135368362,0.060306792,1.41E-05,-0.451995552,CHALM,Common
cg04371001,Huntingtons_Disease_GSE72778,chrX,153715321,153715322,UBL4A,TSS1500,Island,0.074139077,-0.062211472,0.277787784,-0.032034382,0.000353435,-0.117221091,0.000353435,-0.117221091,CAMDA,haEWAS-only
cg04373106,Huntingtons_Disease_GSE72778,chr17,72932992,72932993,OTOP3,Body,S_Shore,0.558379035,-0.013929865,2.29E-05,-0.112959042,0.730531576,-0.002598161,2.29E-05,-0.112959042,CHALM,haEWAS-only
cg04373657,Huntingtons_Disease_GSE72778,chr19,2800910,2800911,THOP1,Body,S_Shore,0.000280968,0.144907717,0.011847648,0.217887138,3.68E-05,-0.107523822,3.68E-05,-0.107523822,CAMDA,Common
cg04373760,Huntingtons_Disease_GSE72778,chr16,53404718,53404719,,,N_Shelf,0.000173605,0.283996791,7.71E-06,0.305050248,9.92E-05,-0.186092677,7.71E-06,0.305050248,Both,Common
cg04376123,Huntingtons_Disease_GSE72778,chr7,73895109,73895110,GTF2IRD1;GTF2IRD1,5'UTR;5'UTR,Island,0.000745345,0.159945257,0.598151217,0.021366882,0.777581183,0.002275429,0.598151217,0.021366882,None,Beta-only
cg04376887,Huntingtons_Disease_GSE72778,chr16,88868839,88868840,CDT1,TSS1500,N_Shore,0.015220157,-0.123107425,1.17E-05,-0.21831042,0.122760228,0.020970798,1.17E-05,-0.21831042,CHALM,haEWAS-only
cg04378518,Huntingtons_Disease_GSE72778,chr20,60585259,60585260,TAF4,Body,N_Shelf,0.001361873,-0.17603653,0.02709452,-0.121509769,0.00321741,0.156969818,0.00321741,0.156969818,None,Beta-only
cg04380332,Huntingtons_Disease_GSE72778,chr7,105027541,105027542,SRPK2,Body,N_Shore,0.004384729,-0.182377819,0.006995309,-0.061431952,0.000408557,0.172247526,0.000408557,0.172247526,CAMDA,haEWAS-only
cg04382358,Huntingtons_Disease_GSE72778,chr3,75628819,75628820,,,N_Shore,0.001635713,-0.138036869,0.000312119,-0.093735629,0.023582696,0.067955694,0.000312119,-0.093735629,CHALM,haEWAS-only
cg04385200,Huntingtons_Disease_GSE72778,chr12,114030510,114030511,,,S_Shore,0.000659274,-0.320025679,0.005083682,-0.284777379,4.96E-05,0.398829112,4.96E-05,0.398829112,CAMDA,Common
cg04388226,Huntingtons_Disease_GSE72778,chr12,128366031,128366032,,,,0.058808356,0.166130205,0.000319629,0.323262951,0.116153401,0.068777512,0.000319629,0.323262951,CHALM,haEWAS-only
cg04388919,Huntingtons_Disease_GSE72778,chr7,149119133,149119134,,,N_Shore,0.684260597,0.017755812,0.000467171,0.183362159,0.010834901,-0.090810049,0.000467171,0.183362159,CHALM,haEWAS-only
cg04392488,Huntingtons_Disease_GSE72778,chr1,3644226,3644227,TP73;TP73;TP73;TP73,Body;Body;Body;Body,,0.000170502,0.174389861,0.001125364,0.187319965,0.00960479,-0.106239993,0.001125364,0.187319965,None,Beta-only
cg04392506,Huntingtons_Disease_GSE72778,chr13,30079113,30079114,MTUS2;MTUS2,3'UTR;3'UTR,S_Shore,3.05E-14,-0.565445919,0.700395405,0.02349382,0.584754426,-0.022634255,0.584754426,-0.022634255,None,Beta-only
cg04395006,Huntingtons_Disease_GSE72778,chr16,4436902,4436903,CORO7,Body,,0.000465035,-0.153957669,1,0,1,0,1,0,None,Beta-only
cg04395798,Huntingtons_Disease_GSE72778,chr10,42971732,42971733,LOC84856,Body,Island,1.44E-06,0.365105484,8.63E-06,0.189480695,5.03E-09,0.048704416,5.03E-09,0.048704416,Both,Common
cg04395970,Huntingtons_Disease_GSE72778,chr8,23583662,23583663,,,N_Shore,0.000401205,0.212760341,0.510817356,0.034054381,0.039287797,-0.122131582,0.039287797,-0.122131582,None,Beta-only
cg04396998,Huntingtons_Disease_GSE72778,chr19,49376722,49376723,PPP1R15A,Body,S_Shore,0.000645329,0.205784231,0.001139118,0.1890156,0.000998795,0.127168064,0.000998795,0.127168064,CAMDA,Common
cg04398282,Huntingtons_Disease_GSE72778,chr4,68424256,68424257,STAP1,TSS200,,0.007280128,-0.203624702,0.131923275,-0.107259293,2.68E-05,0.074784391,2.68E-05,0.074784391,CAMDA,haEWAS-only
cg04398695,Huntingtons_Disease_GSE72778,chr16,850713,850714,GNG13;GNG13,1stExon;5'UTR,Island,0.000181828,-0.23532323,0.003862306,-0.067439801,0.00033177,-0.038422572,0.00033177,-0.038422572,CAMDA,Common
cg04398893,Huntingtons_Disease_GSE72778,chr6,170340417,170340418,,,S_Shore,5.63E-05,-0.16693204,0.005231041,-0.114919682,0.098784698,0.011842538,0.005231041,-0.114919682,None,Beta-only
cg04398978,Huntingtons_Disease_GSE72778,chr17,77814064,77814065,CBX4,TSS1500,Island,1.14E-05,-0.165543767,0.001437102,-0.072017641,0.008217977,-0.005696541,0.001437102,-0.072017641,None,Beta-only
cg04399083,Huntingtons_Disease_GSE72778,chr6,82461423,82461424,FAM46A,Body,Island,0.32608698,0.041610047,0.227632366,0.045680777,0.000543491,0.076573754,0.000543491,0.076573754,CAMDA,haEWAS-only
cg04399728,Huntingtons_Disease_GSE72778,chr6,170441291,170441292,,,,4.43E-06,0.201506425,0.211117938,0.446740306,0.008100681,-0.131328421,0.008100681,-0.131328421,None,Beta-only
cg04399899,Huntingtons_Disease_GSE72778,chr4,160189254,160189255,RAPGEF2;RAPGEF2,1stExon;5'UTR,,0.000522275,-0.166877985,0.054051786,-0.076716063,0.036462709,0.006946439,0.036462709,0.006946439,None,Beta-only
cg04400131,Huntingtons_Disease_GSE72778,chr1,65005934,65005935,CACHD1,Body,,8.53E-05,0.195542088,0.039833627,0.102104283,0.0509314,0.017111811,0.039833627,0.102104283,None,Beta-only
cg04400496,Huntingtons_Disease_GSE72778,chr12,75057913,75057914,,,,0.625028361,0.023560877,0.180291399,0.108546442,0.000190475,-0.082923238,0.000190475,-0.082923238,CAMDA,haEWAS-only
cg04402575,Huntingtons_Disease_GSE72778,chr3,134045712,134045713,,,,0.021255632,-0.122683395,0.001774253,-0.201306768,0.000689985,0.109841288,0.000689985,0.109841288,CAMDA,haEWAS-only
cg04404489,Huntingtons_Disease_GSE72778,chr13,79175210,79175211,POU4F1,3'UTR,N_Shore,0.001219414,-0.152323963,0.075421213,-0.067214382,0.187238477,0.013851403,0.075421213,-0.067214382,None,Beta-only
cg04406115,Huntingtons_Disease_GSE72778,chr19,5065640,5065641,KDM4B,Body,Island,0.002671317,0.141140725,0.001433319,0.147083629,0.000378106,-0.125524594,0.000378106,-0.125524594,CAMDA,haEWAS-only
cg04407431,Huntingtons_Disease_GSE72778,chr1,840618,840619,,,Island,0.001162582,0.188721972,0.045249631,0.012017501,0.018937223,-0.017421358,0.018937223,-0.017421358,None,Beta-only
cg04408162,Huntingtons_Disease_GSE72778,chr8,140643009,140643010,KCNK9,Body,,5.50E-05,-0.132264909,0.42222824,-0.031423475,0.478070015,0.006158236,0.42222824,-0.031423475,None,Beta-only
cg04410024,Huntingtons_Disease_GSE72778,chr8,75896798,75896799,CRISPLD1,TSS200,Island,4.25E-06,0.209175221,0.006325752,0.095222832,0.174399125,0.024847149,0.006325752,0.095222832,None,Beta-only
cg04412303,Huntingtons_Disease_GSE72778,chr19,7813963,7813964,CD209;CD209;CD209;CD209;CD209;CD209;CD209;CD209,TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500;TSS1500,,0.002030168,-0.101272266,0.01892099,-0.078342177,2.07E-05,-0.021491675,2.07E-05,-0.021491675,CAMDA,haEWAS-only
cg04414307,Huntingtons_Disease_GSE72778,chr7,5184295,5184296,,,S_Shore,0.003462243,-0.143536833,6.37E-08,-0.287111216,0.000988704,0.038810781,6.37E-08,-0.287111216,Both,haEWAS-only
cg04414459,Huntingtons_Disease_GSE72778,chr10,27541213,27541214,LOC387646,Body,N_Shore,2.54E-05,0.221267805,0.020242631,0.1463493,0.000179199,-0.168239515,0.000179199,-0.168239515,CAMDA,Common
cg04414946,Huntingtons_Disease_GSE72778,chrX,9435372,9435373,TBL1X;TBL1X;TBL1X;TBL1X,5'UTR;5'UTR;5'UTR;5'UTR,S_Shore,0.000874808,-0.206898264,0.008331642,-0.164647642,0.304681157,0.035159666,0.008331642,-0.164647642,None,Beta-only
cg04415270,Huntingtons_Disease_GSE72778,chr2,102091202,102091203,RFX8,TSS200,S_Shore,0.006907664,-0.162183681,0.000449545,-0.180761628,0.090716531,0.044228705,0.000449545,-0.180761628,CHALM,haEWAS-only
cg04419610,Huntingtons_Disease_GSE72778,chr19,48946564,48946565,GRIN2D,Body,Island,0.000842727,-0.169465671,0.001380662,-0.090766034,0.022558153,0.017228156,0.001380662,-0.090766034,None,Beta-only
cg04422003,Huntingtons_Disease_GSE72778,chr7,28448295,28448296,CREB5,5'UTR,N_Shore,0.000446982,-0.129330742,0.352393926,-0.029582034,0.495188984,0.005571958,0.352393926,-0.029582034,None,Beta-only
cg04422256,Huntingtons_Disease_GSE72778,chr10,88123169,88123170,GRID1,Body,Island,3.97E-05,-0.163095081,0.007518767,-0.10709771,0.0001981,-0.024422939,0.0001981,-0.024422939,CAMDA,Common
cg04425005,Huntingtons_Disease_GSE72778,chr4,146783253,146783254,ZNF827,Body,,0.001195369,-0.093399205,0.405570989,-0.033671263,0.030742175,0.032004541,0.030742175,0.032004541,None,Beta-only
cg04425614,Huntingtons_Disease_GSE72778,chr14,105055026,105055027,C14orf180,Body,Island,0.000336472,-0.115241607,1,0,1,0,1,0,None,Beta-only
cg04427490,Huntingtons_Disease_GSE72778,chr19,708469,708470,PALM;PALM,TSS1500;TSS1500,N_Shore,6.40E-07,-0.199212209,0.001756657,-0.130911943,0.001075028,-0.017043882,0.001075028,-0.017043882,None,Beta-only
cg04428453,Huntingtons_Disease_GSE72778,chr16,20420652,20420653,ACSM5,TSS1500,,0.083600271,-0.088868265,0.059766262,-0.10726931,4.90E-05,0.085693826,4.90E-05,0.085693826,CAMDA,haEWAS-only
cg04439458,Huntingtons_Disease_GSE72778,chr5,138467593,138467594,SIL1;SIL1,5'UTR;5'UTR,,9.50E-06,-0.157020701,1.10E-05,-0.134414254,0.069503464,0.009601941,1.10E-05,-0.134414254,CHALM,Common
cg04440724,Huntingtons_Disease_GSE72778,chr16,4920505,4920506,UBN1;UBN1,Body;Body,,0.000139595,-0.242944317,0.091752959,-0.142656912,0.009606196,0.115645539,0.009606196,0.115645539,None,Beta-only
cg04442017,Huntingtons_Disease_GSE72778,chr4,8109411,8109412,ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2;ABLIM2,Body;Body;Body;Body;Body;Body;Body,,0.119324218,-0.088958945,0.000212624,-0.280838902,0.450743446,0.041420966,0.000212624,-0.280838902,CHALM,haEWAS-only
cg04444959,Huntingtons_Disease_GSE72778,chr16,88744842,88744843,MGC23284;SNAI3,Body;3'UTR,N_Shelf,4.02E-17,0.431685832,3.49E-07,0.334892464,8.83E-11,-0.187560565,8.83E-11,-0.187560565,Both,Common
cg04445427,Huntingtons_Disease_GSE72778,chr8,133699791,133699792,,,,1.72E-06,0.324981242,0.009003254,0.18005695,0.690481025,-0.02434131,0.009003254,0.18005695,None,Beta-only
cg04445851,Huntingtons_Disease_GSE72778,chr5,31107126,31107127,,,,9.52E-06,0.228741449,0.10705434,0.090807534,0.029767519,-0.039285952,0.029767519,-0.039285952,None,Beta-only
cg04446722,Huntingtons_Disease_GSE72778,chr7,138435786,138435787,ATP6V0A4;ATP6V0A4;ATP6V0A4,Body;Body;Body,,0.000567253,-0.234940696,0.008334742,-0.216287324,0.066925956,0.076001415,0.008334742,-0.216287324,None,Beta-only
cg04448476,Huntingtons_Disease_GSE72778,chr11,18159842,18159843,MRGPRX3,3'UTR,,0.000267046,-0.139285951,5.51E-05,-0.163181546,1,0,5.51E-05,-0.163181546,CHALM,Common
cg04450797,Huntingtons_Disease_GSE72778,chr8,337367,337368,,,,2.82E-05,1.130588338,0.000126554,0.865012222,7.40E-10,-0.919343696,7.40E-10,-0.919343696,Both,Common
cg04451031,Huntingtons_Disease_GSE72778,chr4,10147302,10147303,,,Island,3.24E-07,-0.985099861,0.039375719,-0.252763529,0.19586928,0.26663552,0.039375719,-0.252763529,None,Beta-only
cg04451798,Huntingtons_Disease_GSE72778,chr10,47159235,47159236,ANXA8;ANXA8L1,Body;Body,,0.00054178,-0.212901457,1,0,1,0,1,0,None,Beta-only
cg04452896,Huntingtons_Disease_GSE72778,chr11,123940679,123940680,,,,5.43E-08,-0.292457341,0.271646614,0.061335413,0.075053647,0.071116348,0.075053647,0.071116348,None,Beta-only
cg04453501,Huntingtons_Disease_GSE72778,chr7,533963,533964,,,Island,9.52E-08,-0.476030408,0.001690806,-0.273295297,1.07E-08,0.537832443,1.07E-08,0.537832443,CAMDA,Common
cg04453594,Huntingtons_Disease_GSE72778,chr5,140772859,140772860,PCDHGA4;PCDHGA6;PCDHGA1;PCDHGA5;PCDHGB1;PCDHGB4;PCDHGA3;PCDHGA2;PCDHGA8;PCDHGA7;PCDHGB2;PCDHGA8;PCDHGB3,Body;Body;Body;Body;Body;Body;Body;Body;1stExon;Body;Body;1stExon;Body,N_Shore,0.056600536,-0.046282531,7.27E-07,-0.080941476,0.105960059,0.017903848,7.27E-07,-0.080941476,CHALM,haEWAS-only
cg04456492,Huntingtons_Disease_GSE72778,chr7,20010777,20010778,,,,0.000856212,-0.70030858,0.003503619,-0.727257685,1,0,0.003503619,-0.727257685,None,Beta-only
cg04458547,Huntingtons_Disease_GSE72778,chr4,148254941,148254942,,,,0.038281157,-0.145483642,0.052478585,-0.137458318,0.000329057,0.181263032,0.000329057,0.181263032,CAMDA,haEWAS-only
cg04459447,Huntingtons_Disease_GSE72778,chr8,135487401,135487402,,,N_Shelf,0.002328068,-0.549187435,0.001849605,-0.428749808,9.90E-05,0.75269971,9.90E-05,0.75269971,CAMDA,haEWAS-only
cg04459585,Huntingtons_Disease_GSE72778,chr2,71249088,71249089,,,,4.20E-07,0.566297389,0.000665203,0.289723796,1.23E-09,-0.64498945,1.23E-09,-0.64498945,Both,Common
cg04460557,Huntingtons_Disease_GSE72778,chr22,18042646,18042647,SLC25A18,TSS1500,,0.850450332,-0.007454273,0.180986321,-0.055058675,6.98E-05,-0.071959075,6.98E-05,-0.071959075,CAMDA,haEWAS-only
cg04464523,Huntingtons_Disease_GSE72778,chr12,3948619,3948620,PARP11,Body,Island,4.52E-06,0.451354078,0.000124016,0.145337182,8.17E-08,-0.592849255,8.17E-08,-0.592849255,Both,Common
cg04464548,Huntingtons_Disease_GSE72778,chr7,127742473,127742474,,,N_Shore,0.054786384,-0.08539174,2.54E-06,-0.201749441,0.002647371,0.105355635,2.54E-06,-0.201749441,CHALM,haEWAS-only
cg04465079,Huntingtons_Disease_GSE72778,chr19,57185563,57185564,ZNF835,TSS1500,S_Shelf,0.000263486,-0.223095482,0.014394837,-0.148538137,0.004081304,0.131219271,0.004081304,0.131219271,None,Beta-only
cg04466886,Huntingtons_Disease_GSE72778,chr16,66521191,66521192,,,,0.000644418,-0.092661652,3.27E-05,-0.098518832,1,0,3.27E-05,-0.098518832,CHALM,Common
cg04467162,Huntingtons_Disease_GSE72778,chr3,128764824,128764825,,,Island,8.80E-05,-0.286679711,4.75E-05,-0.103019615,4.52E-06,-0.02887139,4.52E-06,-0.02887139,Both,Common
cg04468551,Huntingtons_Disease_GSE72778,chr12,59990894,59990895,,,S_Shore,0.000866941,-0.127333216,1,0,1,0,1,0,None,Beta-only
cg04470754,Huntingtons_Disease_GSE72778,chr20,14904432,14904433,MACROD2,Body,,5.51E-06,0.259789537,0.003885585,0.115226305,0.001789698,-0.16349526,0.001789698,-0.16349526,None,Beta-only
cg04471779,Huntingtons_Disease_GSE72778,chr2,206593298,206593299,NRP2;NRP2;NRP2;NRP2;NRP2;NRP2,Body;Body;Body;Body;Body;Body,,1.97E-06,0.248103419,0.001232081,0.219079418,0.001037512,-0.106700223,0.001037512,-0.106700223,None,Beta-only
cg04471919,Huntingtons_Disease_GSE72778,chr7,21584483,21584484,DNAH11,Body,S_Shore,0.000123661,-0.19207145,6.41E-06,-0.236984465,0.604707191,-0.008397701,6.41E-06,-0.236984465,CHALM,Common
cg04480665,Huntingtons_Disease_GSE72778,chr8,142439791,142439792,PTP4A3;PTP4A3,Body;Body,Island,1.70E-08,0.306036327,1,0,1,0,1,0,None,Beta-only
cg04481077,Huntingtons_Disease_GSE72778,chr7,817454,817455,HEATR2,Body,S_Shelf,0.001421331,0.463754097,0.045641084,0.145648458,1.68E-05,-0.554735881,1.68E-05,-0.554735881,CAMDA,haEWAS-only
cg04481596,Huntingtons_Disease_GSE72778,chr16,87864591,87864592,SLC7A5,3'UTR,,0.000914315,0.164644759,0.250450472,0.078681751,0.182527764,-0.049033086,0.182527764,-0.049033086,None,Beta-only
cg04483486,Huntingtons_Disease_GSE72778,chr1,161716884,161716885,,,N_Shelf,4.16E-05,-0.334950892,0.007143406,-0.155266867,0.001771316,0.165254771,0.001771316,0.165254771,None,Beta-only
cg04485371,Huntingtons_Disease_GSE72778,chr16,81703901,81703902,CMIP;CMIP,Body;Body,,1.55E-05,-0.298451004,0.213340014,-0.040596617,0.805504484,-0.011045118,0.213340014,-0.040596617,None,Beta-only
cg04487008,Huntingtons_Disease_GSE72778,chr21,14981404,14981405,POTED,TSS1500,,0.000834301,0.101929492,0.863901561,-0.002317975,0.034196212,-0.055016632,0.034196212,-0.055016632,None,Beta-only
cg04487202,Huntingtons_Disease_GSE72778,chr17,77454299,77454300,HRNBP3,5'UTR,,0.000116229,-0.684225598,9.62E-05,-0.61430849,0.000123139,0.586466176,9.62E-05,-0.61430849,Both,Common
cg04487904,Huntingtons_Disease_GSE72778,chr5,176693341,176693342,NSD1;NSD1,Body;Body,Island,0.123587045,0.05350933,0.065608168,0.096427213,0.000160211,-0.125706366,0.000160211,-0.125706366,CAMDA,haEWAS-only
cg04488036,Huntingtons_Disease_GSE72778,chr11,71524734,71524735,,,Island,9.87E-08,-0.284503482,1,0,1,0,1,0,None,Beta-only
