CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_Beta,Effect_Beta,P_haEWAS,Effect_haEWAS,Group
cg08248807,Total_PBB_Exposure_GSE116339,chr16,30503274,30503275,ITGAL;ITGAL,Body;Body,,0.004014639121842,0.0015411657254219,3.85501960649014e-06,0.00236750100218,haEWAS-specific
cg08258088,Total_PBB_Exposure_GSE116339,chrX,56828956,56828957,LINC01420,Body,,3.89942924012717e-05,0.0035322290054561,4.61184571727977e-06,-0.0024840971035997,haEWAS-specific
cg08259276,Total_PBB_Exposure_GSE116339,chr10,106138883,106138884,CCDC147,Body,,0.145452924953641,0.0016579739619372,0.0001304100689506,-0.0028036595461157,haEWAS-specific
cg08274723,Total_PBB_Exposure_GSE116339,chr9,125511547,125511548,OR1L6,TSS1500,,0.372427687102794,0.0008174017680841,1.51834127266206e-06,-0.000288420557742,haEWAS-specific
cg08278489,Total_PBB_Exposure_GSE116339,chr5,178487485,178487486,ZNF354C,TSS200,Island,0.0929706042722486,0.0014524264162428,1.11994322601866e-08,0.000823345515221,haEWAS-specific
cg08281583,Total_PBB_Exposure_GSE116339,chr11,61595223,61595224,FADS2;FADS2;FADS2,TSS1500;Body;Body,Island,0.0003156233862073,-0.0045512552620404,0.00011357500165,-0.0008106385762692,haEWAS-specific
cg08294373,Total_PBB_Exposure_GSE116339,chr15,88998493,88998494,,,,0.0250842407998769,-0.0011019277558271,1.24884728215521e-06,-4.07450118247365e-05,haEWAS-specific
cg08295671,Total_PBB_Exposure_GSE116339,chr7,32994541,32994542,,,N_Shelf,2.22101749807518e-07,0.0056233754243306,5.57219869298567e-06,0.0040394095397181,Common
cg08306513,Total_PBB_Exposure_GSE116339,chr11,120040083,120040084,,,Island,0.124199451116155,0.0009001303146055,5.37700585642509e-05,0.0002055777258975,haEWAS-specific
cg08327690,Total_PBB_Exposure_GSE116339,chr11,720859,720860,EPS8L2,Body,Island,0.0482360492996397,0.0011873307777101,0.0001149949663948,7.99875332856873e-05,haEWAS-specific
cg08328610,Total_PBB_Exposure_GSE116339,chr4,174450443,174450444,HAND2;HAND2-AS1;HAND2,1stExon;TSS1500;5'UTR,Island,0.0006008339716224,-0.0021589689977199,6.20615369957732e-05,3.31551276260847e-05,haEWAS-specific
cg08329501,Total_PBB_Exposure_GSE116339,chr9,79056558,79056559,GCNT1,TSS200,,0.0031718301487849,0.0020815751500052,8.73888812207533e-05,0.003171736962309,haEWAS-specific
cg08331596,Total_PBB_Exposure_GSE116339,chr11,76341558,76341559,,,,4.41403921273773e-08,-0.0029135793467893,0.0001045410525584,-0.0013269711866063,EWAS-specific
cg08335670,Total_PBB_Exposure_GSE116339,chr2,220442621,220442622,,,,2.45816996947e-05,-0.0044751550599144,6.45793114392327e-18,-0.0034625257872076,Common
cg08341178,Total_PBB_Exposure_GSE116339,chr3,44596754,44596755,ZKSCAN7;ZKSCAN7;ZKSCAN7;ZKSCAN7;ZKSCAN7;ZKSCAN7;ZKSCAN7;ZKSCAN7;ZKSCAN7;ZKSCAN7,1stExon;1stExon;1stExon;1stExon;1stExon;5'UTR;5'UTR;5'UTR;5'UTR;5'UTR,Island,0.0003185100250561,0.0024049656946059,4.89490747848844e-16,-0.0001123920519909,haEWAS-specific
cg08347595,Total_PBB_Exposure_GSE116339,chr14,89018017,89018018,PTPN21,5'UTR,S_Shore,0.0042974823201289,-0.0025526327783753,3.36004129237398e-05,-0.0024316737044286,haEWAS-specific
cg08352422,Total_PBB_Exposure_GSE116339,chr11,116095774,116095775,,,,0.0023545638509851,-0.0041862874322588,2.45047111277895e-05,-0.0043407689643916,haEWAS-specific
cg08352755,Total_PBB_Exposure_GSE116339,chr5,145758879,145758880,,,Island,0.682431045161474,0.0004161636418013,4.03511253383032e-09,0.0164366061385879,haEWAS-specific
cg08365057,Total_PBB_Exposure_GSE116339,chr16,28292278,28292279,,,,0.0002093127065059,-0.0036206002416803,1.93848648868507e-05,0.0028044232978902,haEWAS-specific
cg08368296,Total_PBB_Exposure_GSE116339,chr22,18264102,18264103,,,N_Shelf,0.0105230629543172,0.0016821981013306,9.89880467216445e-05,0.0005831308338223,haEWAS-specific
cg08380411,Total_PBB_Exposure_GSE116339,chr12,4919591,4919592,KCNA6,1stExon,Island,0.002322795546249,0.0034591509995189,3.85066444509694e-06,-0.0004021721277768,haEWAS-specific
cg08386625,Total_PBB_Exposure_GSE116339,chr4,170581176,170581177,CLCN3;CLCN3;CLCN3;CLCN3,TSS200;Body;Body;Body,,0.0096694658436281,0.0039554299680247,2.46747193959135e-05,0.0032685306460348,haEWAS-specific
cg08386692,Total_PBB_Exposure_GSE116339,chr13,26625317,26625318,SHISA2,TSS200,Island,0.0394452091623916,0.0010376101065579,8.16570386167892e-05,0.0014452533681361,haEWAS-specific
cg08393070,Total_PBB_Exposure_GSE116339,chr16,215791,215792,HBM,TSS200,Island,6.6024508313437e-05,0.0035708449287464,2.23691208421558e-06,0.0013280710855274,haEWAS-specific
cg08398596,Total_PBB_Exposure_GSE116339,chr16,34988896,34988897,FLJ26245,Body,,0.0009983429624581,-0.0047801439885047,4.12151639088671e-05,-0.0048755500992279,haEWAS-specific
cg08414882,Total_PBB_Exposure_GSE116339,chr16,81256323,81256324,,,,0.0484998518673931,0.0036020475828448,1.6444348539161602e-14,-0.0158514269499873,haEWAS-specific
cg08416875,Total_PBB_Exposure_GSE116339,chr6,119669226,119669227,MAN1A1,Body,N_Shore,0.0041712112887876,-0.0017620682706756,9.24720120149291e-05,-0.0016583932624029,haEWAS-specific
cg08418794,Total_PBB_Exposure_GSE116339,chr8,95418399,95418400,RAD54B;RAD54B,Body;Body,,0.0221888645360106,0.0019041987372266,9.17439896541917e-05,0.0029215063213773,haEWAS-specific
cg08425278,Total_PBB_Exposure_GSE116339,chr20,3780631,3780632,CDC25B;CDC25B;CDC25B;CDC25B;CDC25B;CDC25B;CDC25B;CDC25B;CDC25B;CDC25B,TSS200;Body;Body;Body;Body;Body;Body;Body;Body;Body,S_Shelf,0.0003735142061801,0.001827688631863,7.88813454426701e-05,0.0024009143991098,haEWAS-specific
cg08444117,Total_PBB_Exposure_GSE116339,chr7,57484153,57484154,,,N_Shore,0.448447373920428,0.0011979191052563,6.25726295798684e-08,0.017677294163407,haEWAS-specific
cg08444334,Total_PBB_Exposure_GSE116339,chr6,38463839,38463840,BTBD9;BTBD9;BTBD9;BTBD9,Body;Body;Body;Body,,0.0004502325564383,-0.0033335859568791,6.58929188363175e-05,0.0017814681471728,haEWAS-specific
cg08446110,Total_PBB_Exposure_GSE116339,chr4,68416686,68416687,,,,0.012478801442938,0.0028600484606197,8.42312806402079e-05,-0.0036402640198501,haEWAS-specific
cg08455486,Total_PBB_Exposure_GSE116339,chr1,20514522,20514523,UBXN10,5'UTR,S_Shore,0.956140511229009,-3.5939653065186e-05,8.44274165200704e-05,-0.0002764583501794,haEWAS-specific
cg08460906,Total_PBB_Exposure_GSE116339,chr1,25907919,25907920,,,,1.01809426067606e-06,-0.0047175914362761,0.0003096392805262,0.0019768246760278,EWAS-specific
cg08463839,Total_PBB_Exposure_GSE116339,chr7,152803029,152803030,,,,5.42150869248333e-07,-0.0096091783159093,1.10002967869545e-06,-0.0086932721302651,Common
cg08474897,Total_PBB_Exposure_GSE116339,chr5,176333704,176333705,UIMC1;UIMC1;UIMC1,Body;Body;Body,,5.5396792510593e-05,0.0040319326459899,2.86543898080193e-06,-0.0033096450627994,haEWAS-specific
cg08479532,Total_PBB_Exposure_GSE116339,chrX,109560744,109560745,AMMECR1;AMMECR1;AMMECR1,Body;Body;Body,Island,0.252200322353243,-0.000765919528061,1.15350741352066e-05,-0.0027790212035865,haEWAS-specific
cg08508845,Total_PBB_Exposure_GSE116339,chr14,88490333,88490334,LOC101928791;LINC01146,Body;TSS1500,,2.47417495740739e-05,-0.0037651350549316,0.287066528972523,-0.0008029680941339,EWAS-specific
cg08514128,Total_PBB_Exposure_GSE116339,chr2,182367973,182367974,ITGA4,Body,,0.0627101413813616,0.0019283657976193,0.0001122976722176,-0.0005132563984619,haEWAS-specific
cg08516187,Total_PBB_Exposure_GSE116339,chr7,143070956,143070957,,,,0.196037259173924,-0.0014601187004809,0.0001105825778164,0.0027969335130948,haEWAS-specific
cg08520975,Total_PBB_Exposure_GSE116339,chr5,141016102,141016103,HDAC3;RELL2;RELL2,Body;TSS1500;TSS1500,N_Shore,0.0073876024544371,-0.0017254031896502,5.7065692638354e-05,0.0022885566227472,haEWAS-specific
cg08528675,Total_PBB_Exposure_GSE116339,chr5,31737570,31737571,,,,0.0014676929783872,0.0028219027718122,9.54468782552515e-05,-0.0021696362957927,haEWAS-specific
cg08533710,Total_PBB_Exposure_GSE116339,chr19,47292253,47292254,SLC1A5,TSS1500,S_Shore,0.0012172871341492,0.0025005882511182,8.40925668232769e-05,0.0023988078297869,haEWAS-specific
cg08541599,Total_PBB_Exposure_GSE116339,chr19,579501,579502,BSG;BSG;BSG,Body;Body;Body,Island,2.18664549058179e-05,-0.0067396069825077,0.0018986800941246,0.003579833544988,EWAS-specific
cg08543028,Total_PBB_Exposure_GSE116339,chr12,31902503,31902504,,,,0.025526146275289,0.0021648355449711,1.90319770869895e-05,0.0015068111231148,haEWAS-specific
cg08560947,Total_PBB_Exposure_GSE116339,chr15,25620037,25620038,UBE3A;UBE3A;UBE3A,Body;Body;Body,,0.0005736789139752,-0.0045123195500552,3.3995846207857e-06,-0.0050674403676831,haEWAS-specific
cg08564522,Total_PBB_Exposure_GSE116339,chr19,42440079,42440080,,,Island,0.0061539380470239,0.0056267278116261,1.85881877765123e-05,-0.0092525998205512,haEWAS-specific
cg08569297,Total_PBB_Exposure_GSE116339,chr3,47784467,47784468,SMARCC1,Body,,0.0002176133242656,0.0028933945788639,8.49586750143134e-07,0.0032295519248667,haEWAS-specific
cg08573204,Total_PBB_Exposure_GSE116339,chr11,8286017,8286018,LMO1;LMO1;LMO1,TSS1500;TSS1500;Body,S_Shore,0.000348728501762,-0.0054054813190788,1.17864776909938e-05,-0.0056461740081133,haEWAS-specific
cg08578245,Total_PBB_Exposure_GSE116339,chr5,179222639,179222640,LTC4S,Body,Island,8.92786453270592e-05,0.0032676954074901,5.0737418652927e-05,0.0004541525028217,haEWAS-specific
cg08578520,Total_PBB_Exposure_GSE116339,chr16,57496324,57496325,POLR2C,TSS1500,N_Shore,0.797784319143732,0.0001899735709786,1.51353884212384e-06,-0.0002323052643581,haEWAS-specific
cg08582038,Total_PBB_Exposure_GSE116339,chr19,11925087,11925088,ZNF440,TSS200,Island,1.7893365553961e-06,0.0033258816844134,0.0127843286156969,0.0002674974778199,EWAS-specific
cg08585512,Total_PBB_Exposure_GSE116339,chr11,89224882,89224883,NOX4;NOX4;NOX4;NOX4;NOX4;NOX4;NOX4;NOX4,5'UTR;TSS1500;TSS1500;TSS200;TSS200;TSS200;TSS200;5'UTR,S_Shore,0.107236245672475,-0.001755808805649,6.28290091387929e-07,-0.0004513649833591,haEWAS-specific
cg08602218,Total_PBB_Exposure_GSE116339,chr10,23707382,23707383,,,,0.000152365255787,-0.003997451969632,5.9728148532738e-07,-0.0044599394748878,haEWAS-specific
cg08610630,Total_PBB_Exposure_GSE116339,chr15,33900982,33900983,RYR3;RYR3,Body;Body,,0.0013141714234579,0.0041518938963821,8.44867799439308e-05,0.0053932567551621,haEWAS-specific
cg08614511,Total_PBB_Exposure_GSE116339,chr8,144750690,144750691,,,,2.44212449190852e-05,0.0045970101476654,1.0,0.0,EWAS-specific
cg08616182,Total_PBB_Exposure_GSE116339,chr16,89763967,89763968,SPATA2L,Body,N_Shelf,0.00044522431881,-0.0021516363057612,3.17686758658827e-05,0.0017266491391198,haEWAS-specific
cg08619558,Total_PBB_Exposure_GSE116339,chr7,64772761,64772762,,,,0.0846107887324985,0.0013952451495055,0.000104385645809,0.0004528743035185,haEWAS-specific
cg08630923,Total_PBB_Exposure_GSE116339,chr11,115845993,115845994,,,,0.216341466258057,0.0009389371041079,0.0001101298550663,-0.0001797044261868,haEWAS-specific
cg08665772,Total_PBB_Exposure_GSE116339,chr1,160051377,160051378,KCNJ9;KCNJ9,5'UTR;1stExon,N_Shelf,0.074375664140786,0.0020359918552732,1.25344947787672e-05,-0.0013728465387045,haEWAS-specific
cg08667777,Total_PBB_Exposure_GSE116339,chr3,51422532,51422533,MANF,TSS200,Island,0.0003076790677584,-0.0022577938782032,6.57703844956754e-06,-0.0019231887372563,haEWAS-specific
cg08670831,Total_PBB_Exposure_GSE116339,chr12,116610481,116610482,MED13L,Body,,0.666313572568073,-0.0003024736094571,3.04534562019621e-06,-0.0002436256274274,haEWAS-specific
cg08674206,Total_PBB_Exposure_GSE116339,chr18,8910781,8910782,,,,0.0270816829937291,-0.0021294595760822,7.81390209059781e-05,-0.0031537109110012,haEWAS-specific
cg08686995,Total_PBB_Exposure_GSE116339,chr7,35734791,35734792,HERPUD2,TSS200,Island,0.0255627131463861,-0.0013943612204613,7.32868164211698e-06,-0.0013649676335258,haEWAS-specific
cg08693424,Total_PBB_Exposure_GSE116339,chr1,25106231,25106232,CLIC4,Body,,0.0365817029702016,-0.0020027567044671,1.89070642563812e-05,0.0027722344443451,haEWAS-specific
cg08696931,Total_PBB_Exposure_GSE116339,chr12,123754071,123754072,CDK2AP1,Body,Island,0.0015359526173597,-0.0021223826883914,7.87346819669601e-05,-0.0020225709873739,haEWAS-specific
cg08703808,Total_PBB_Exposure_GSE116339,chr1,201613458,201613459,,,N_Shelf,0.691881014993698,-0.0003310576127252,8.0452949619709e-05,0.0004729237349745,haEWAS-specific
cg08718071,Total_PBB_Exposure_GSE116339,chr15,91475586,91475587,HDDC3;UNC45A,Body;5'UTR,N_Shore,8.00815190283584e-05,-0.0025348409259528,2.72490898918897e-06,-0.0011165720262827,haEWAS-specific
cg08719086,Total_PBB_Exposure_GSE116339,chr2,143633610,143633611,,,,0.0095441615514399,0.0022540211953709,3.32414985408466e-06,-0.0010115357155877,haEWAS-specific
cg08721076,Total_PBB_Exposure_GSE116339,chr2,172967670,172967671,DLX2,TSS200,Island,0.0027829350079109,-0.0017386033933934,7.33856171287063e-06,-0.000501862951089,haEWAS-specific
cg08728495,Total_PBB_Exposure_GSE116339,chr12,125102346,125102347,,,,0.0197710970891207,-0.0020420376519938,3.4467654286278e-08,0.0462801714802352,haEWAS-specific
cg08732456,Total_PBB_Exposure_GSE116339,chr1,2020870,2020871,PRKCZ;PRKCZ,Body;5'UTR,,1.30529371743652e-05,-0.002518748058511,0.0005146673723464,0.001451105853664,EWAS-specific
cg08737246,Total_PBB_Exposure_GSE116339,chr18,74799909,74799910,MBP;MBP,Body;Body,Island,0.197280253790759,-0.0013618245912553,8.63948081680384e-06,0.0034334773295185,haEWAS-specific
cg08738386,Total_PBB_Exposure_GSE116339,chr11,125080932,125080933,PKNOX2,5'UTR,,0.0012408918268903,-0.0037744584763838,2.04520033051672e-05,0.0037327006818313,haEWAS-specific
cg08740967,Total_PBB_Exposure_GSE116339,chr2,113382055,113382056,,,,0.953591814085182,6.13082062730127e-05,2.60514073291866e-05,0.0008409087108063,haEWAS-specific
cg08748482,Total_PBB_Exposure_GSE116339,chr10,10408559,10408560,,,,0.025114876339025,0.0028233195431262,7.52001706384194e-10,0.0172590077959675,haEWAS-specific
cg08756247,Total_PBB_Exposure_GSE116339,chr9,135799136,135799137,TSC1;TSC1;TSC1,Body;Body;Body,,0.0108112177181474,-0.0032585538158746,2.70303241474968e-05,0.002980951854271,haEWAS-specific
cg08757176,Total_PBB_Exposure_GSE116339,chr1,145563216,145563217,ANKRD35;ANKRD35;NBPF20;NBPF10;NBPF10,Body;Body;Body;Body;Body,,0.418550597916593,0.0004216521973396,0.0001492645676185,-0.0001660583461349,haEWAS-specific
cg08757768,Total_PBB_Exposure_GSE116339,chr19,2423332,2423333,TMPRSS9,Body,N_Shore,6.66887668336089e-06,-0.0016508295550535,0.0165202193829152,-0.0009131472398912,EWAS-specific
cg08772206,Total_PBB_Exposure_GSE116339,chr10,82297793,82297794,SH2D4B;SH2D4B,5'UTR;1stExon,S_Shore,5.40773882828575e-05,-0.003305390513645,3.93091358446513e-05,0.0031570632805457,haEWAS-specific
cg08774966,Total_PBB_Exposure_GSE116339,chrX,141359044,141359045,,,,0.0064956674919441,-0.0033131628912703,2.88075915683234e-05,-0.0041832865290774,haEWAS-specific
cg08775420,Total_PBB_Exposure_GSE116339,chr9,140218049,140218050,EXD3,Body,Island,0.162993850471628,-0.002361477647116,7.71927866729542e-05,0.0051756032466992,haEWAS-specific
cg08775835,Total_PBB_Exposure_GSE116339,chr16,31147044,31147045,PRSS8;PRSS8,1stExon;5'UTR,,0.770347335794479,-0.0001729980733694,6.67513316472586e-05,0.0597195332406853,haEWAS-specific
cg08782244,Total_PBB_Exposure_GSE116339,chr10,100011724,100011725,LOXL4,Body,,0.289967870665043,0.0008392652859337,2.8341715889312e-10,0.0127765181028398,haEWAS-specific
cg08793689,Total_PBB_Exposure_GSE116339,chr5,76114684,76114685,F2RL1,TSS200,Island,0.0291743805936366,0.0011966973704669,4.87168677352566e-05,0.0008972545009157,haEWAS-specific
cg08797163,Total_PBB_Exposure_GSE116339,chr12,14956870,14956871,WBP11;C12orf60,TSS1500;5'UTR,S_Shore,0.032359988855498,-0.0016871409964737,6.95388491410797e-07,0.0013436079745985,haEWAS-specific
cg08815320,Total_PBB_Exposure_GSE116339,chr16,70488062,70488063,FUK,TSS1500,N_Shore,0.0031935595549814,-0.0021257736465554,2.62973271464409e-07,0.0004947221052671,haEWAS-specific
cg08817497,Total_PBB_Exposure_GSE116339,chr16,49814595,49814596,ZNF423;ZNF423,Body;5'UTR,,9.15455722765537e-06,-0.003760693906026,4.30272643157716e-10,-0.0008779776581788,Common
cg08828733,Total_PBB_Exposure_GSE116339,chr12,45268613,45268614,NELL2;NELL2;NELL2;NELL2;NELL2,Body;Body;Body;Body;Body,N_Shore,0.22777990693897,0.0017402850541135,5.49164367361422e-06,-0.0020715528438196,haEWAS-specific
cg08834350,Total_PBB_Exposure_GSE116339,chr10,29228916,29228917,,,,0.0820897993347928,-0.0030394917212741,6.60429521713412e-05,0.0037361688880501,haEWAS-specific
cg08852667,Total_PBB_Exposure_GSE116339,chr2,112642006,112642007,ANAPC1,TSS1500,S_Shore,0.0239933725005944,0.0016952627742152,0.0001398573217492,0.000350298240092,haEWAS-specific
cg08856529,Total_PBB_Exposure_GSE116339,chr8,140714586,140714587,KCNK9,Body,Island,0.103830009851761,0.0014301036876348,0.0001341517601097,0.0003732111972848,haEWAS-specific
cg08861261,Total_PBB_Exposure_GSE116339,chr16,10716866,10716867,,,,0.0040794806121724,-0.0026712805340675,2.6317390708596603e-09,0.0232598532213325,haEWAS-specific
cg08877283,Total_PBB_Exposure_GSE116339,chr11,120725871,120725872,GRIK4;GRIK4;GRIK4,Body;Body;Body,,0.0014891087136454,0.0031629166310295,4.26758698697676e-06,-0.0021207938820323,haEWAS-specific
cg08890824,Total_PBB_Exposure_GSE116339,chr16,66958786,66958787,RRAD;RRAD,Body;Body,Island,0.0075651077473553,-0.0023113912207269,2.00052037753063e-05,-0.0006546153900762,haEWAS-specific
cg08894744,Total_PBB_Exposure_GSE116339,chr10,1219231,1219232,,,Island,0.0178271769143614,-0.0018629097509286,1.79517449301032e-05,-0.0025063353903689,haEWAS-specific
cg08896067,Total_PBB_Exposure_GSE116339,chr7,5867617,5867618,ZNF815P,Body,,0.87732136148213,-0.0001357353782174,8.64294444524706e-05,-0.000313087935049,haEWAS-specific
cg08930423,Total_PBB_Exposure_GSE116339,chr18,57070086,57070087,,,,0.0021514215050262,0.0025865069309965,5.13927423379179e-08,0.0011617275122629,haEWAS-specific
cg08954348,Total_PBB_Exposure_GSE116339,chr2,109230601,109230602,LIMS1;LIMS1;LIMS1;LIMS1,5'UTR;5'UTR;Body;Body,,0.107083928556954,0.0020348690800028,5.56004050778469e-07,0.0122643784148203,haEWAS-specific
cg08959814,Total_PBB_Exposure_GSE116339,chr19,11877734,11877735,ZNF441,TSS200,Island,0.0022331443344656,0.0022383831830887,4.70600145721388e-05,0.0004516846592052,haEWAS-specific
cg08981574,Total_PBB_Exposure_GSE116339,chr22,36878869,36878870,TXN2,TSS1500,,0.0011608980889813,-0.0047737749925628,0.0001141774494445,0.0041526690762352,haEWAS-specific
cg08983217,Total_PBB_Exposure_GSE116339,chr2,96991149,96991150,ITPRIPL1;ITPRIPL1;ITPRIPL1;ITPRIPL1;ITPRIPL1;ITPRIPL1,TSS1500;5'UTR;1stExon;5'UTR;1stExon;TSS1500,Island,1.51291547100636e-05,-0.0016539798663835,0.0004384886361674,-0.0008455903696065,EWAS-specific
cg09013883,Total_PBB_Exposure_GSE116339,chr21,32203716,32203717,,,,0.306432032127248,0.0009947953619598,7.81430100273845e-09,-0.0002707707815541,haEWAS-specific
cg09015341,Total_PBB_Exposure_GSE116339,chr5,140816660,140816661,PCDHGA8;PCDHGB5;PCDHGA9;PCDHGB6;PCDHGA10;PCDHGB7;PCDHGA11;PCDHGA11;PCDHGA12;PCDHGA1;PCDHGA2;PCDHGA3;PCDHGB1;PCDHGA4;PCDHGB2;PCDHGA5;PCDHGB3;PCDHGA6;PCDHGA7;PCDHGB4,Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body;Body,,1.35521477344936e-05,0.0042134940293724,2.22837678913656e-05,0.0036159352221228,Common
cg09023892,Total_PBB_Exposure_GSE116339,chr22,38072101,38072102,LGALS1,Body,N_Shore,0.0309950094991299,0.0012678372376894,3.05960081644867e-05,0.0019992222766579,haEWAS-specific
cg09035925,Total_PBB_Exposure_GSE116339,chr20,19915769,19915770,RIN2,Body,,0.049735219854761,-0.0020604225040693,3.2078291623419e-30,-0.001902031745125,haEWAS-specific
cg09037778,Total_PBB_Exposure_GSE116339,chr15,79885951,79885952,,,,0.0117895649188426,0.0029339106903367,6.04109714615652e-06,-0.0012818832047755,haEWAS-specific
cg09045849,Total_PBB_Exposure_GSE116339,chr10,126733753,126733754,CTBP2;CTBP2;CTBP2;CTBP2,5'UTR;5'UTR;5'UTR;5'UTR,,0.0053936434437316,-0.0022603221338061,2.17151877802661e-05,0.0018656400115743,haEWAS-specific
cg09053843,Total_PBB_Exposure_GSE116339,chr4,89379007,89379008,HERC5,Body,S_Shore,0.828722307641896,-0.00017976002661,5.58065298597227e-06,-0.0003237318609573,haEWAS-specific
cg09063936,Total_PBB_Exposure_GSE116339,chr2,74408977,74408978,,,S_Shelf,0.0362408653755721,-0.0014240566479929,4.86487988273191e-05,-0.0023547816987879,haEWAS-specific
cg09064682,Total_PBB_Exposure_GSE116339,chr19,30018733,30018734,VSTM2B,Body,Island,0.174400323546091,0.0026536428722352,1.65495587133223e-06,-0.0017346974336163,haEWAS-specific
cg09079018,Total_PBB_Exposure_GSE116339,chr7,50880004,50880005,,,,0.202154438779134,0.0006574778629848,2.51133346139721e-06,-0.0001124566046057,haEWAS-specific
cg09087087,Total_PBB_Exposure_GSE116339,chr12,1656273,1656274,,,,1.92158795953391e-05,-0.0048663312651078,4.73849521508049e-06,0.003490817529979,Common
