CpG_ID,Dataset,chromosome,start,end,gene_name,gene_region,relation_to_island,P_haEWAS,Effect_haEWAS,FDR_haEWAS,P_Beta,Effect_Beta,FDR_Beta,Group
cg10945606,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr10,105427279,105427280,SH3PXD2A,Body,N_Shore,1.47520051834231e-05,-0.13296832693591,0.0356649219030389,1.30280956986317e-05,-0.123459350537743,0.0649608831336622,haEWAS-only
cg15520845,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,205688760,205688761,NUCKS1,Body,,3.05431091099456e-05,-0.149723101759567,0.0472487424558986,0.60441980261973,-0.0394021850392115,0.95955995987864,haEWAS-only
cg03775797,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr14,100595234,100595235,EVL,Body,,0.0002197629973777,-0.165009243601598,0.108746859763073,5.52680356619316e-07,-0.177586343546536,0.0110976124386188,Beta-only
cg18596382,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr11,69294873,69294874,,,,2.4985053506373e-09,-0.235807240867038,0.0002080160759707,6.010819557509e-06,-0.124749772192481,0.0475075994358839,Common
cg06425237,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr8,101476716,101476717,,,,1.12691444240301e-05,-0.154703134693473,0.0313351565752139,0.0002096712962694,-0.145009877808174,0.18134394747171,haEWAS-only
cg24606374,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,126129465,126129466,NCOA7;NCOA7;NCOA7;NCOA7;NCOA7;NCOA7-AS1,5'UTR;5'UTR;5'UTR;5'UTR;5'UTR;Body,,2.65132477569872e-08,-0.187653097288221,0.0020602516868283,3.24968029271744e-08,0.230156682967427,0.0029046951514427,Common
cg08078431,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,90577607,90577608,,,S_Shore,8.01773001770476e-07,0.314527072850178,0.0077708043962708,0.0004478827599939,0.21127756119275,0.225860546847624,haEWAS-only
cg08173709,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,71103443,71103444,FOXP1,Body,,8.665143100992441e-09,-0.292284463807849,0.0004874398029427,1.49051446554214e-06,-0.233540669619521,0.0221474352023334,Common
cg10481956,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,88241048,88241049,,,S_Shelf,3.04439535721103e-05,0.160928610019307,0.0472487424558986,0.0013319821988124,0.165806936213922,0.311878615404638,haEWAS-only
cg27006477,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr16,80180854,80180855,,,,2.97672140054117e-05,-0.78831911273233,0.0468616942957706,0.221311855650841,-0.0938652054433922,0.857271513433276,haEWAS-only
cg07718323,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,63455146,63455147,CDH7;CDH7,Body;Body,,7.61838181165296e-06,-0.305442214333139,0.0258990854912424,8.08593667377e-05,-0.276245711716462,0.136101933066247,haEWAS-only
cg04896632,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr1,29504270,29504271,SRSF4,Body,N_Shelf,1.95277367068544e-05,-0.224616222034732,0.0403019740949022,0.0126131157862766,-0.134480333972284,0.526484115791941,haEWAS-only
cg18421020,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr15,101100060,101100061,PRKXP1,TSS1500,S_Shore,2.90185905868851e-05,-0.291784521561964,0.0464391433950691,0.0002113398951414,-0.208047314657547,0.181631766919645,haEWAS-only
cg17783288,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr5,111043697,111043698,STARD4-AS1,Body,,3.76614500063678e-07,-0.175497386977276,0.0052890371110961,0.0001548663311735,-0.135855139769868,0.16683104830076,haEWAS-only
cg15083003,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr4,54366918,54366919,LNX1-AS1;LNX1;LNX1,Body;Body;Body,,3.02076418749127e-07,-0.315502585860504,0.0051121676169694,6.10858680438821e-06,-0.292409644252513,0.0477721066523474,Common
cg01771590,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr6,71107325,71107326,EVADR,Body,,2.21865681324637e-05,0.264865315721548,0.0421444916785023,0.0004310539361297,0.165974548471635,0.222550241578761,haEWAS-only
cg26329687,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr18,46429107,46429108,,,,3.96617634219629e-06,-0.209699721072525,0.0283096469414815,6.63386230287296e-06,0.235490007763992,0.0499434124224464,Common
cg22853007,Idiopathic_Pulmonary_Fibrosis_GSE175458,chr3,171693347,171693348,,,,2.0986143600712e-05,-0.209085747695231,0.0415388803819742,0.0075410817992759,-0.134555639515733,0.471916596287,haEWAS-only
